,Index,Instance,DominantPairs,SmallerBetterPairs,CapacityFraction,CapFracDistanceFromOneHalf,CorrelationCoefficient,ApproximationGap,CoeffVarWeights,CoeffVarProfits,CoeffVarEffics,PossibleItemFixProportion,SubsetSumLikeness,ModBalasZemelMeasure,MaxCardinality,MinCardinality,CardinalityGap,FirstWeight,FirstProfit,PolyfitLinear,PolyfitQuadratic,PolyfitCubic,BeforeAfterSplitRatio,EvenOddLikeness,GreedyUnusedCapacity,ReducedDominantPairs,ReducedSmallerBetterPairs,ReducedCapacityFraction,ReducedCapFracDistanceFromOneHalf,ReducedCorrelationCoefficient,ReducedApproximationGap,ReducedCoeffVarWeights,ReducedCoeffVarProfits,ReducedCoeffVarEffics,ReducedSubsetLikeness,ReducedModBalasZemelMeasure,ReducedMaxCardinality,ReducedMinCardinality,ReducedCardinalityGap,ReducedFirstWeight,ReducedFirstProfit,ReducedPolyfitLinear,ReducedPolyfitQuadratic,ReducedPolyfitCubic,ReducedBeforeAfterSplitRatio,ReducedGreedyUnusedCapacity,algo_Expknap,algo_Minknap,algo_Combo,Source,Label,X
7109,7880,Multiple166,0.021099099,0.963423423,0.825872322,0.651744644,0.993459238,0.614883967,0.332828486,0.24600149,0.414663295,0,0.004,0.006862553,0.91,0.586,0.324,0.001003009,0.156542056,0.986961258,0.986984251,0.986995106,0.964263034,0.004,0.902376833,0.021099099,0.963423423,0.825872322,0.651744644,0.993459238,0.614883967,0.332828486,0.24600149,0.414663295,0.004,0.006862553,0.91,0.586,0.324,0.001003009,0.156542056,0.986961258,0.986984251,0.986995106,0.964263034,0.902376833,15,0.0146474,0.000422607,Matilda,1,0
7110,7881,Multiple167,0.025185185,0.950988989,0.830846867,0.661693733,0.991809043,0.725684777,0.32975219,0.243597141,0.43843324,0,0.002,0.008056083,0.913,0.594,0.319,0.001003009,0.155092593,0.983685177,0.983694975,0.983740819,0.964734004,0.02,0.917357741,0.025185185,0.950988989,0.830846867,0.661693733,0.991809043,0.725684777,0.32975219,0.243597141,0.43843324,0.002,0.008056083,0.913,0.594,0.319,0.001003009,0.155092593,0.983685177,0.983694975,0.983740819,0.964734004,0.917357741,15,0.0161824,0.00318582,Matilda,1,0
7111,7882,Multiple168,0.017329329,0.969815816,0.835821873,0.671643747,0.994449778,0.256452248,0.328628971,0.242906719,0.273773211,0,0.004,0.002826818,0.914,0.602,0.312,0.002008032,0.156589147,0.988930361,0.988930386,0.988933914,0.966134103,0.04,0.774952812,0.017329329,0.969815816,0.835821873,0.671643747,0.994449778,0.256452248,0.328628971,0.242906719,0.273773211,0.004,0.002826818,0.914,0.602,0.312,0.002008032,0.156589147,0.988930361,0.988930386,0.988933914,0.966134103,0.774952812,15,0.00312695,0.000217685,Matilda,1,0
7112,7883,Multiple169,0.036214214,0.934398398,0.840796625,0.68159325,0.988689915,0.407575573,0.326815599,0.238952647,0.365785903,0,0.003,0.00451104,0.916,0.605,0.311,0.001,0.154615385,0.977507748,0.977508151,0.977511811,0.966134103,0.003,0.85518493,0.036214214,0.934398398,0.840796625,0.68159325,0.988689915,0.407575573,0.326815599,0.238952647,0.365785903,0.003,0.00451104,0.916,0.605,0.311,0.001,0.154615385,0.977507748,0.977508151,0.977511811,0.966134103,0.85518493,15,0.00633171,0.00516371,Matilda,1,0
7113,7884,Multiple170,0.021581582,0.962482482,0.845773143,0.691546285,0.993335641,0.668196666,0.336344038,0.248130607,0.448608004,0,0.009,0.00741656,0.921,0.605,0.316,0.001,0.154615385,0.986715696,0.986730252,0.986730318,0.96887777,0.009,0.91116817,0.021581582,0.962482482,0.845773143,0.691546285,0.993335641,0.668196666,0.336344038,0.248130607,0.448608004,0.009,0.00741656,0.921,0.605,0.316,0.001,0.154615385,0.986715696,0.986730252,0.986730318,0.96887777,0.91116817,15,0.0161036,0.000278263,Matilda,1,0
7114,7885,Multiple171,0.031161161,0.94367968,0.850747975,0.701495949,0.990422022,0.00283726,0.331911001,0.244350635,0.397944738,0.971,0.005,3.12E-05,0.922,0.615,0.307,0.001002004,0.155813953,0.980935781,0.980941639,0.980942455,0.969775933,0.005,0.019092867,0,0.977832512,0.547741935,0.095483871,1,0.003256286,0.006126267,0.005021113,0.000221104,0.172413793,0.002647527,0.586206897,0.517241379,0.068965517,0.966450216,0.972419929,1,1,1,0.522697871,0.019092867,8.16E-06,9.76E-06,7.83E-06,Matilda,1,0
7115,7886,Multiple172,0.045323323,0.92351952,0.855722072,0.711444144,0.986271562,0.626586736,0.328339331,0.235978646,0.400089303,0,0.003,0.00692414,0.923,0.621,0.302,0.001,0.154734411,0.972731595,0.972731602,0.972755888,0.970221995,0.003,0.904979664,0.045323323,0.92351952,0.855722072,0.711444144,0.986271562,0.626586736,0.328339331,0.235978646,0.400089303,0.003,0.00692414,0.923,0.621,0.302,0.001,0.154734411,0.972731595,0.972731602,0.972755888,0.970221995,0.904979664,15,0.0120425,0.000298069,Matilda,1,0
7116,7887,Multiple173,0.035553554,0.937867868,0.860697927,0.721395854,0.988880985,0.150266082,0.327193814,0.23938853,0.404983829,0.136,0.005,0.001657842,0.927,0.633,0.294,0.001001001,0.155092593,0.977885602,0.977906504,0.977914582,0.972422573,0.005,0.644384631,0.023773121,0.936993048,0.851608103,0.703216206,0.993053756,0.150266082,0.296392451,0.229249885,0.071216276,0.005787037,0.002551587,0.915509259,0.648148148,0.267361111,0.026026026,0.174382716,0.986155762,0.986244067,0.986429307,0.96721844,0.644384631,15,0.000967455,0.000741685,Matilda,1,0
7117,7888,Multiple174,0.029787788,0.942944945,0.865671995,0.73134399,0.990702126,0.65253661,0.329436655,0.243770343,0.406970766,0,0.003,0.007253166,0.93,0.634,0.296,0.001,0.154615385,0.981490702,0.981496283,0.981496294,0.972422573,0.03,0.909153366,0.029787788,0.942944945,0.865671995,0.73134399,0.990702126,0.65253661,0.329436655,0.243770343,0.406970766,0.003,0.007253166,0.93,0.634,0.296,0.001,0.154615385,0.981490702,0.981496283,0.981496294,0.972422573,0.909153366,15,0.01375,0.000332597,Matilda,1,0
7118,7889,Multiple175,0.043439439,0.926682683,0.870648724,0.741297447,0.986615869,0.643546979,0.336861357,0.24311809,0.28403522,0,0.003,0.007111545,0.935,0.638,0.297,0.003003003,0.159353349,0.973410872,0.973477128,0.973590781,0.975422214,0.003,0.90744826,0.043439439,0.926682683,0.870648724,0.741297447,0.986615869,0.643546979,0.336861357,0.24311809,0.28403522,0.003,0.007111545,0.935,0.638,0.297,0.003003003,0.159353349,0.973410872,0.973477128,0.973590781,0.975422214,0.90744826,15,0.0122141,0.000324026,Matilda,1,0
7119,7890,Multiple176,0.016344344,0.970426426,0.875623793,0.751247585,0.994774468,0.057466977,0.332737975,0.246183793,0.371766032,0.603,0.004,0.000633803,0.936,0.645,0.291,0.001001001,0.155813953,0.989576241,0.989597448,0.989620713,0.976262329,0.004,0.348702123,0,0.9974175,0.79886192,0.59772384,1,0.061828524,0.097174144,0.077606523,0.004126112,0.010075567,0.002549019,0.838790932,0.748110831,0.090680101,0.585585586,0.65471226,1,1,1,0.923987455,0.348702123,1.36582,0.000209983,0.000152226,Matilda,1,0
7120,7891,Multiple177,0.017381381,0.96798999,0.88059892,0.761197841,0.99444491,0.10360972,0.32874808,0.243665444,0.406879242,0.341,0.005,0.001159809,0.939,0.662,0.277,0.001,0.154615385,0.98892068,0.988935274,0.988936609,0.977095081,0.005,0.53315869,0.006111314,0.975236496,0.860542815,0.72108563,0.996698202,0.10360972,0.192692881,0.151618435,0.011156033,0.007587253,0.002546607,0.907435508,0.764795144,0.142640364,0.306,0.389230769,0.993407305,0.99342723,0.993450446,0.96254989,0.53315869,15,0.000526428,0.000429847,Matilda,1,0
7121,7892,Multiple178,0.042088088,0.923845846,0.885572408,0.771144815,0.986849849,0.758539293,0.330167268,0.240038263,0.394228075,0,0.003,0.008419177,0.941,0.668,0.273,0.001,0.154734411,0.973872624,0.973873367,0.973873778,0.977920556,0.003,0.921512886,0.042088088,0.923845846,0.885572408,0.771144815,0.986849849,0.758539293,0.330167268,0.240038263,0.394228075,0.003,0.008419177,0.941,0.668,0.273,0.001,0.154734411,0.973872624,0.973873367,0.973873778,0.977920556,0.921512886,15,0.0155677,0.00120234,Matilda,1,0
7122,7893,Multiple179,0.022956957,0.954266266,0.890547647,0.781095294,0.992876143,0.855210918,0.325321544,0.242625413,0.358773332,0,0.007,0.009490761,0.942,0.673,0.269,0.001,0.154615385,0.985803035,0.985841514,0.985860924,0.97833059,0.007,0.93069911,0.022956957,0.954266266,0.890547647,0.781095294,0.992876143,0.855210918,0.325321544,0.242625413,0.358773332,0.007,0.009490761,0.942,0.673,0.269,0.001,0.154615385,0.985803035,0.985841514,0.985860924,0.97833059,0.93069911,15,0.0201567,0.000932629,Matilda,1,0
7123,7894,Multiple180,0.018154154,0.964572573,0.895523752,0.791047503,0.994310697,0.376246867,0.328456289,0.245014399,0.281762622,0,0.007,0.004229524,0.945,0.678,0.267,0.002002002,0.155504234,0.988653761,0.988658551,0.988704217,0.979550007,0.007,0.84515731,0.018154154,0.964572573,0.895523752,0.791047503,0.994310697,0.376246867,0.328456289,0.245014399,0.281762622,0.007,0.004229524,0.945,0.678,0.267,0.002002002,0.155504234,0.988653761,0.988658551,0.988704217,0.979550007,0.84515731,15,0.00527422,0.000217171,Matilda,1,0
7124,7895,Multiple181,0.017475475,0.968700701,0.900499315,0.80099863,0.994588473,0.667685171,0.330731134,0.245303768,0.211012194,0,0.007,0.007351509,0.949,0.688,0.261,0.003006012,0.15984252,0.98920623,0.98924346,0.989248699,0.981547357,0.007,0.909792675,0.017475475,0.968700701,0.900499315,0.80099863,0.994588473,0.667685171,0.330731134,0.245303768,0.211012194,0.007,0.007351509,0.949,0.688,0.261,0.003006012,0.15984252,0.98920623,0.98924346,0.989248699,0.981547357,0.909792675,15,0.0143141,0.000189368,Matilda,1,0
7125,7896,Multiple182,0.031459459,0.941259259,0.905472878,0.810945755,0.990021054,0.070220496,0.331760427,0.243662295,0.274910457,0.608,0.009,0.00078337,0.952,0.692,0.26,0.002,0.155384615,0.980141687,0.980142965,0.980148719,0.982334277,0.009,0.409665529,0.000521948,0.983819615,0.839600884,0.679201768,0.997490894,0.070220496,0.11644678,0.093481782,0.005255581,0.022959184,0.002554822,0.87755102,0.785714286,0.091836735,0.502,0.54,0.994988084,0.99518149,0.995348823,0.946018412,0.409665529,5.30575,0.000230571,0.000132744,Matilda,1,0
7126,7897,Multiple183,0.035083083,0.941247247,0.910447881,0.820895762,0.989139149,0.298840726,0.336844943,0.244492553,0.336549889,0,0.006,0.003296699,0.955,0.698,0.257,0.001001001,0.155092593,0.978396255,0.9783963,0.978450408,0.983502024,0.006,0.807177504,0.035083083,0.941247247,0.910447881,0.820895762,0.989139149,0.298840726,0.336844943,0.244492553,0.336549889,0.006,0.003296699,0.955,0.698,0.257,0.001001001,0.155092593,0.978396255,0.9783963,0.978450408,0.983502024,0.807177504,15,0.00241393,0.000209455,Matilda,1,0
7127,7898,Multiple184,0.020216216,0.965287287,0.91542393,0.830847859,0.993807342,0.356566784,0.34088761,0.251101359,0.242920261,0,0.004,0.003962767,0.958,0.704,0.254,0.003,0.156153846,0.987653033,0.987661248,0.98766977,0.985035842,0.004,0.837003232,0.020216216,0.965287287,0.91542393,0.830847859,0.993807342,0.356566784,0.34088761,0.251101359,0.242920261,0.004,0.003962767,0.958,0.704,0.254,0.003,0.156153846,0.987653033,0.987661248,0.98766977,0.985035842,0.837003232,15,0.00359829,0.000186424,Matilda,1,0
7128,7899,Multiple185,0.032828829,0.940686687,0.920398202,0.840796404,0.989955208,0.388147462,0.336679424,0.247166346,0.355050564,0,0.005,0.004281851,0.96,0.712,0.248,0.001001001,0.155212355,0.980011315,0.980011372,0.980012218,0.98541522,0.005,0.849117188,0.032828829,0.940686687,0.920398202,0.840796404,0.989955208,0.388147462,0.336679424,0.247166346,0.355050564,0.005,0.004281851,0.96,0.712,0.248,0.001001001,0.155212355,0.980011315,0.980011372,0.980012218,0.98541522,0.849117188,15,0.00385941,0.000788887,Matilda,1,0
7129,7900,Multiple186,0.023149149,0.959009009,0.925374972,0.850749943,0.992679323,0.119742943,0.331270374,0.243759149,0.397978147,0.283,0.003,0.001321725,0.963,0.726,0.237,0.001001001,0.155332303,0.985412238,0.985416026,0.985417416,0.986916706,0.003,0.577791862,0.011703015,0.95822912,0.916427848,0.832855696,0.995059199,0.119742943,0.218881983,0.171738857,0.015939355,0.0041841,0.00254993,0.948396095,0.821478382,0.126917713,0.215215215,0.320710974,0.99014281,0.990158203,0.990278552,0.981151894,0.577791862,15,0.000488806,0.000362853,Matilda,1,0
7130,7901,Multiple187,0.024454454,0.954674675,0.930348807,0.860697614,0.992216226,0.86204585,0.334215105,0.246410526,0.344696988,0,0.004,0.009463269,0.966,0.741,0.225,0.001002004,0.156177156,0.984493039,0.984520528,0.984520621,0.987288117,0.004,0.930774171,0.024454454,0.954674675,0.930348807,0.860697614,0.992216226,0.86204585,0.334215105,0.246410526,0.344696988,0.004,0.009463269,0.966,0.741,0.225,0.001002004,0.156177156,0.984493039,0.984520528,0.984520621,0.987288117,0.930774171,15,0.0131707,0.000463038,Matilda,1,0
7131,7902,Multiple188,0.019681682,0.962576577,0.935323908,0.870647816,0.994001627,0.779291022,0.337678205,0.250993034,0.329201001,0,0.006,0.008591843,0.967,0.737,0.23,0.001003009,0.155813953,0.988039235,0.98804647,0.98807866,0.988392984,0.006,0.923939048,0.019681682,0.962576577,0.935323908,0.870647816,0.994001627,0.779291022,0.337678205,0.250993034,0.329201001,0.006,0.008591843,0.967,0.737,0.23,0.001003009,0.155813953,0.988039235,0.98804647,0.98807866,0.988392984,0.923939048,15,0.014468,0.000233822,Matilda,1,0
7132,7903,Multiple189,0.018922923,0.968452452,0.94029872,0.88059744,0.994176312,0.223158454,0.33975542,0.250333705,0.244366709,0.002,0.003,0.002456888,0.971,0.751,0.22,0.002,0.157689305,0.988386539,0.98843707,0.988457167,0.989844621,0.003,0.745812536,0.018582803,0.96835999,0.940292163,0.880584327,0.994248972,0.223158454,0.338790466,0.249941978,0.245294893,0.003006012,0.002569539,0.970941884,0.75250501,0.218436874,0.002,0.157689305,0.988531018,0.988599214,0.988631107,0.989822982,0.745812536,15,0.0012725,0.000197216,Matilda,1,0
7133,7904,Multiple190,0.031875876,0.944550551,0.945275488,0.890550976,0.990904081,0.07876507,0.342519284,0.252963268,0.386937986,0.588,0.006,0.000862067,0.973,0.754,0.219,0.001001001,0.156420233,0.981890897,0.98190233,0.981909125,0.990203745,0.006,0.444780659,0.001358278,0.982011669,0.911827345,0.82365469,0.997610666,0.07876507,0.127861104,0.102949373,0.006039787,0.014563107,0.002551217,0.934466019,0.868932039,0.065533981,0.483483483,0.53151751,0.99522704,0.995353806,0.995434071,0.973981865,0.444780659,15,0.000260236,0.000195108,Matilda,1,0
7134,7905,Multiple191,0.017401401,0.96980981,0.950249182,0.900498363,0.994771579,0.588639383,0.334018774,0.247988345,0.352784449,0,0.006,0.006389197,0.975,0.775,0.2,0.001001001,0.158267717,0.989570493,0.989582558,0.989610156,0.990561372,0.006,0.898196144,0.017401401,0.96980981,0.950249182,0.900498363,0.994771579,0.588639383,0.334018774,0.247988345,0.352784449,0.006,0.006389197,0.975,0.775,0.2,0.001001001,0.158267717,0.989570493,0.989582558,0.989610156,0.990561372,0.898196144,15,0.00854712,0.000209083,Matilda,1,0
7135,7906,Multiple192,0.041217217,0.92415015,0.955225676,0.910451353,0.987813433,0.299763357,0.33730808,0.247333207,0.361670019,0,0.004,0.003312045,0.978,0.785,0.193,0.001001001,0.154734411,0.975775378,0.97577787,0.97577787,0.992327349,0.004,0.808862274,0.041217217,0.92415015,0.955225676,0.910451353,0.987813433,0.299763357,0.33730808,0.247333207,0.361670019,0.004,0.003312045,0.978,0.785,0.193,0.001001001,0.154734411,0.975775378,0.97577787,0.97577787,0.992327349,0.808862274,15,0.00165869,0.000604832,Matilda,1,0
7136,7907,Multiple193,0.020564565,0.963391391,0.960200591,0.920401182,0.993316994,0.795683985,0.324352612,0.23920836,0.354785076,0,0.005,0.008881152,0.98,0.812,0.168,0.001,0.154734411,0.98667865,0.986681265,0.986683703,0.993023552,0.005,0.926220368,0.020564565,0.963391391,0.960200591,0.920401182,0.993316994,0.795683985,0.324352612,0.23920836,0.354785076,0.005,0.008881152,0.98,0.812,0.168,0.001,0.154734411,0.98667865,0.986681265,0.986683703,0.993023552,0.926220368,15,0.0126256,0.000244086,Matilda,1,0
7137,7908,Multiple194,0.035261261,0.937197197,0.965174938,0.930349876,0.989054069,0.240609137,0.336366735,0.245576974,0.361405008,0,0.012,0.002669498,0.983,0.811,0.172,0.001,0.154615385,0.978227952,0.978266924,0.978267655,0.993714032,0.012,0.766249877,0.035261261,0.937197197,0.965174938,0.930349876,0.989054069,0.240609137,0.336366735,0.245576974,0.361405008,0.012,0.002669498,0.983,0.811,0.172,0.001,0.154615385,0.978227952,0.978266924,0.978267655,0.993714032,0.766249877,15,0.00109331,0.000757448,Matilda,1,0
7138,7910,Multiple196,0.017183183,0.970706707,0.975124995,0.950249989,0.994627028,0.44361151,0.337411053,0.24931656,0.334594831,0,0.005,0.004991985,0.988,0.837,0.151,0.001001001,0.155813953,0.989282925,0.989283686,0.989299507,0.995751763,0.005,0.868173439,0.017183183,0.970706707,0.975124995,0.950249989,0.994627028,0.44361151,0.337411053,0.24931656,0.334594831,0.005,0.004991985,0.988,0.837,0.151,0.001001001,0.155813953,0.989282925,0.989283686,0.989299507,0.995751763,0.868173439,15,0.00354572,0.00134127,Matilda,1,0
7139,7912,Multiple198,0.026550551,0.95231031,0.985076147,0.970152293,0.991604594,0.559014041,0.337114517,0.247482963,0.179388657,0,0.008,0.006174528,0.993,0.874,0.119,0.005005005,0.158179012,0.98327967,0.983336679,0.983352643,0.996086551,0.008,0.895206093,0.026550551,0.95231031,0.985076147,0.970152293,0.991604594,0.559014041,0.337114517,0.247482963,0.179388657,0.008,0.006174528,0.993,0.874,0.119,0.005005005,0.158179012,0.98327967,0.983336679,0.983352643,0.996086551,0.895206093,15,0.00427203,0.00201384,Matilda,1,0
7140,7914,Multiple200,0.023189189,0.953373373,0.995025229,0.990050457,0.992501281,0.430514109,0.321238753,0.239029127,0.354457424,0,0.005,0.004776124,0.998,0.936,0.062,0.001,0.154615385,0.985058794,0.985061407,0.985061762,0.999039309,0.005,0.865427228,0.023189189,0.953373373,0.995025229,0.990050457,0.992501281,0.430514109,0.321238753,0.239029127,0.354457424,0.005,0.004776124,0.998,0.936,0.062,0.001,0.154615385,0.985058794,0.985061407,0.985061762,0.999039309,0.865427228,0.0557181,0.00113023,0.000797939,Matilda,1,0
7141,7915,NoSmallWeights001,0.11607007,0.499247247,0.004975752,0.990048496,0.933382663,0.531220657,0.118849067,0.127189814,0.009788694,0,0.001,0.00591689,0.008,0.003,0.005,0.501,0.37962963,0.871203196,0.871398532,0.871594977,0.001933032,0.01,0.873347077,0.11607007,0.499247247,0.004975752,0.990048496,0.933382663,0.531220657,0.118849067,0.127189814,0.009788694,0.001,0.00591689,0.008,0.003,0.005,0.501,0.37962963,0.871203196,0.871398532,0.871594977,0.001933032,0.873347077,0.000114728,3.41E-05,3.38E-05,Matilda,1,0
7142,7923,NoSmallWeights009,0.179687688,0.515361361,0.044776339,0.910447322,0.843762333,0.319050559,0.12144185,0.139617039,0.016190671,0,0.004,0.00270656,0.066,0.033,0.033,0.501,0.308849558,0.711934874,0.712021341,0.712431172,0.019645852,0.004,0.796432879,0.179687688,0.515361361,0.044776339,0.910447322,0.843762333,0.319050559,0.12144185,0.139617039,0.016190671,0.004,0.00270656,0.066,0.033,0.033,0.501,0.308849558,0.711934874,0.712021341,0.712431172,0.019645852,0.796432879,0.00313117,0.000343003,0.000162622,Matilda,1,0
7143,7924,NoSmallWeights010,0.08991992,0.520872873,0.049751514,0.900496971,0.961380598,0.029733424,0.122833587,0.125705664,0.007423438,0.72,0.002,0.000506385,0.073,0.037,0.036,0.501,0.412593985,0.924252654,0.924261653,0.924557757,0.022079444,0.02,0.179690656,0.034101382,0.551049667,0.194071406,0.611857188,0.996087549,0.029733424,0.119800124,0.117734585,0.002419834,0.007142857,0.002553804,0.25,0.142857143,0.107142857,0.505538771,0.489661654,0.992190406,0.992246137,0.992298878,0.117279864,0.179690656,0.000884454,6.18E-05,4.27E-05,Matilda,1,0
7145,7934,NoSmallWeights020,0.070078078,0.525641642,0.099503628,0.800992744,0.97710699,0.14721446,0.11756884,0.118026674,0.005413753,0,0.006,0.003736773,0.14,0.076,0.064,0.502,0.444550669,0.954738071,0.954744969,0.954795866,0.047190977,0.006,0.617683642,0.070078078,0.525641642,0.099503628,0.800992744,0.97710699,0.14721446,0.11756884,0.118026674,0.005413753,0.006,0.003736773,0.14,0.076,0.064,0.502,0.444550669,0.954738071,0.954744969,0.954795866,0.047190977,0.617683642,0.00738557,4.83E-05,2.65E-05,Matilda,1,0
7149,7945,NoSmallWeights031,0.115477477,0.512198198,0.154229446,0.691541107,0.933221542,0.05436932,0.119558485,0.126046174,0.009872105,0.528,0.007,0.000865478,0.209,0.119,0.09,0.501,0.39737582,0.870902446,0.870994918,0.871399495,0.080244643,0.007,0.310262108,0.063145489,0.570882364,0.337287478,0.325425044,0.982288119,0.05436932,0.117621427,0.114530311,0.004964052,0.014830508,0.002550237,0.413135593,0.269067797,0.144067797,0.503006012,0.464854733,0.964889948,0.965103038,0.96516447,0.289842845,0.310262108,7.70E-05,4.37E-05,4.10E-05,Matilda,1,0
7150,7949,NoSmallWeights035,0.131685686,0.480486486,0.174130162,0.651739675,0.917382999,0.255067669,0.119964899,0.133851502,0.011520109,0,0.003,0.003623622,0.235,0.136,0.099,0.501,0.364545455,0.841591567,0.841612822,0.841685576,0.090179726,0.003,0.763763742,0.131685686,0.480486486,0.174130162,0.651739675,0.917382999,0.255067669,0.119964899,0.133851502,0.011520109,0.003,0.003623622,0.235,0.136,0.099,0.501,0.364545455,0.841591567,0.841612822,0.841685576,0.090179726,0.763763742,0.0109867,7.54E-05,4.81E-05,Matilda,1,0
7151,7951,NoSmallWeights037,0.197771772,0.520796797,0.184080483,0.631839034,0.812787261,0.484701845,0.119351546,0.140656997,0.017647965,0,0.004,0.00450681,0.246,0.144,0.102,0.501,0.291774892,0.660623132,0.660789871,0.660980911,0.100046874,0.004,0.871069395,0.197771772,0.520796797,0.184080483,0.631839034,0.812787261,0.484701845,0.119351546,0.140656997,0.017647965,0.004,0.00450681,0.246,0.144,0.102,0.501,0.291774892,0.660623132,0.660789871,0.660980911,0.100046874,0.871069395,0.0335001,5.85E-05,5.23E-05,Matilda,1,0
